,ID,CooX,CooY,CooZ,Date,Value
706,El_Tatio,601280.0,7527955.0,4370.0,1987-12-31,10.1
1791,Peine,595137.0,7380682.0,2460.0,1987-12-31,20.2
2111,San_Pedro,581987.0,7466178.0,2450.0,1987-12-31,18.8
170,Caspana,581126.0,7529664.0,3260.0,1988-01-31,12.5
571,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-01-31,15.0
707,El_Tatio,601280.0,7527955.0,4370.0,1988-01-31,12.8
1792,Peine,595137.0,7380682.0,2460.0,1988-01-31,21.4
2112,San_Pedro,581987.0,7466178.0,2450.0,1988-01-31,19.8
2265,Toconao_Exp,602387.874,7434809.217,2500.0,1988-01-31,17.4
171,Caspana,581126.0,7529664.0,3260.0,1988-02-29,12.4
572,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-02-29,14.1
1793,Peine,595137.0,7380682.0,2460.0,1988-02-29,20.4
2113,San_Pedro,581987.0,7466178.0,2450.0,1988-02-29,19.5
2266,Toconao_Exp,602387.874,7434809.217,2500.0,1988-02-29,15.6
172,Caspana,581126.0,7529664.0,3260.0,1988-03-31,11.3
573,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-03-31,13.6
708,El_Tatio,601280.0,7527955.0,4370.0,1988-03-31,10.8
1794,Peine,595137.0,7380682.0,2460.0,1988-03-31,20.2
2114,San_Pedro,581987.0,7466178.0,2450.0,1988-03-31,18.3
2267,Toconao_Exp,602387.874,7434809.217,2500.0,1988-03-31,15.0
173,Caspana,581126.0,7529664.0,3260.0,1988-04-30,10.7
574,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-04-30,12.2
709,El_Tatio,601280.0,7527955.0,4370.0,1988-04-30,9.7
1795,Peine,595137.0,7380682.0,2460.0,1988-04-30,18.1
2115,San_Pedro,581987.0,7466178.0,2450.0,1988-04-30,16.7
174,Caspana,581126.0,7529664.0,3260.0,1988-05-31,4.8
575,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-05-31,10.9
710,El_Tatio,601280.0,7527955.0,4370.0,1988-05-31,5.6
1796,Peine,595137.0,7380682.0,2460.0,1988-05-31,14.5
2116,San_Pedro,581987.0,7466178.0,2450.0,1988-05-31,13.6
2268,Toconao_Exp,602387.874,7434809.217,2500.0,1988-05-31,4.4
175,Caspana,581126.0,7529664.0,3260.0,1988-06-30,6.3
576,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-06-30,8.1
711,El_Tatio,601280.0,7527955.0,4370.0,1988-06-30,3.0
2117,San_Pedro,581987.0,7466178.0,2450.0,1988-06-30,9.3
2269,Toconao_Exp,602387.874,7434809.217,2500.0,1988-06-30,5.5
176,Caspana,581126.0,7529664.0,3260.0,1988-07-31,6.5
577,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-07-31,8.6
712,El_Tatio,601280.0,7527955.0,4370.0,1988-07-31,2.7
2270,Toconao_Exp,602387.874,7434809.217,2500.0,1988-07-31,4.4
177,Caspana,581126.0,7529664.0,3260.0,1988-08-31,8.0
578,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-08-31,10.2
713,El_Tatio,601280.0,7527955.0,4370.0,1988-08-31,2.6
2271,Toconao_Exp,602387.874,7434809.217,2500.0,1988-08-31,8.2
178,Caspana,581126.0,7529664.0,3260.0,1988-09-30,7.9
579,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-09-30,10.2
714,El_Tatio,601280.0,7527955.0,4370.0,1988-09-30,5.4
2272,Toconao_Exp,602387.874,7434809.217,2500.0,1988-09-30,9.5
179,Caspana,581126.0,7529664.0,3260.0,1988-10-31,8.8
580,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-10-31,12.1
715,El_Tatio,601280.0,7527955.0,4370.0,1988-10-31,5.2
1797,Peine,595137.0,7380682.0,2460.0,1988-10-31,15.6
2273,Toconao_Exp,602387.874,7434809.217,2500.0,1988-10-31,12.8
180,Caspana,581126.0,7529664.0,3260.0,1988-11-30,10.0
581,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-11-30,12.9
716,El_Tatio,601280.0,7527955.0,4370.0,1988-11-30,9.4
1798,Peine,595137.0,7380682.0,2460.0,1988-11-30,18.2
2274,Toconao_Exp,602387.874,7434809.217,2500.0,1988-11-30,18.1
181,Caspana,581126.0,7529664.0,3260.0,1988-12-31,9.9
582,Chiu-Chiu,537415.0,7529707.0,2524.0,1988-12-31,12.7
717,El_Tatio,601280.0,7527955.0,4370.0,1988-12-31,10.0
1799,Peine,595137.0,7380682.0,2460.0,1988-12-31,18.7
2118,San_Pedro,581987.0,7466178.0,2450.0,1988-12-31,17.2
2275,Toconao_Exp,602387.874,7434809.217,2500.0,1988-12-31,20.8
182,Caspana,581126.0,7529664.0,3260.0,1989-01-31,10.0
583,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-01-31,12.8
1800,Peine,595137.0,7380682.0,2460.0,1989-01-31,19.4
2119,San_Pedro,581987.0,7466178.0,2450.0,1989-01-31,19.5
2276,Toconao_Exp,602387.874,7434809.217,2500.0,1989-01-31,22.5
183,Caspana,581126.0,7529664.0,3260.0,1989-02-28,10.1
584,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-02-28,13.2
1801,Peine,595137.0,7380682.0,2460.0,1989-02-28,19.7
2120,San_Pedro,581987.0,7466178.0,2450.0,1989-02-28,19.4
2277,Toconao_Exp,602387.874,7434809.217,2500.0,1989-02-28,21.6
184,Caspana,581126.0,7529664.0,3260.0,1989-03-31,8.7
585,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-03-31,11.6
718,El_Tatio,601280.0,7527955.0,4370.0,1989-03-31,7.9
1802,Peine,595137.0,7380682.0,2460.0,1989-03-31,17.9
2121,San_Pedro,581987.0,7466178.0,2450.0,1989-03-31,18.6
2278,Toconao_Exp,602387.874,7434809.217,2500.0,1989-03-31,21.1
185,Caspana,581126.0,7529664.0,3260.0,1989-04-30,8.6
586,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-04-30,12.8
719,El_Tatio,601280.0,7527955.0,4370.0,1989-04-30,7.1
1803,Peine,595137.0,7380682.0,2460.0,1989-04-30,16.3
2279,Toconao_Exp,602387.874,7434809.217,2500.0,1989-04-30,20.6
186,Caspana,581126.0,7529664.0,3260.0,1989-05-31,7.7
587,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-05-31,11.8
720,El_Tatio,601280.0,7527955.0,4370.0,1989-05-31,4.6
1804,Peine,595137.0,7380682.0,2460.0,1989-05-31,13.4
187,Caspana,581126.0,7529664.0,3260.0,1989-06-30,6.5
588,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-06-30,11.0
721,El_Tatio,601280.0,7527955.0,4370.0,1989-06-30,2.0
1805,Peine,595137.0,7380682.0,2460.0,1989-06-30,11.8
188,Caspana,581126.0,7529664.0,3260.0,1989-07-31,6.3
589,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-07-31,10.6
722,El_Tatio,601280.0,7527955.0,4370.0,1989-07-31,2.3
1806,Peine,595137.0,7380682.0,2460.0,1989-07-31,11.4
189,Caspana,581126.0,7529664.0,3260.0,1989-08-31,7.0
590,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-08-31,12.0
723,El_Tatio,601280.0,7527955.0,4370.0,1989-08-31,2.6
1807,Peine,595137.0,7380682.0,2460.0,1989-08-31,13.3
190,Caspana,581126.0,7529664.0,3260.0,1989-09-30,7.8
591,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-09-30,12.0
724,El_Tatio,601280.0,7527955.0,4370.0,1989-09-30,3.5
1808,Peine,595137.0,7380682.0,2460.0,1989-09-30,13.3
191,Caspana,581126.0,7529664.0,3260.0,1989-10-31,10.1
592,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-10-31,15.0
725,El_Tatio,601280.0,7527955.0,4370.0,1989-10-31,8.4
1809,Peine,595137.0,7380682.0,2460.0,1989-10-31,17.7
192,Caspana,581126.0,7529664.0,3260.0,1989-11-30,10.7
593,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-11-30,14.6
726,El_Tatio,601280.0,7527955.0,4370.0,1989-11-30,8.1
1810,Peine,595137.0,7380682.0,2460.0,1989-11-30,18.1
594,Chiu-Chiu,537415.0,7529707.0,2524.0,1989-12-31,14.7
727,El_Tatio,601280.0,7527955.0,4370.0,1989-12-31,7.5
1811,Peine,595137.0,7380682.0,2460.0,1989-12-31,18.2
1812,Peine,595137.0,7380682.0,2460.0,1990-01-31,20.0
1813,Peine,595137.0,7380682.0,2460.0,1990-02-28,18.8
193,Caspana,581126.0,7529664.0,3260.0,1990-03-31,10.4
1814,Peine,595137.0,7380682.0,2460.0,1990-03-31,19.2
2280,Toconao_Exp,602387.874,7434809.217,2500.0,1990-03-31,18.6
194,Caspana,581126.0,7529664.0,3260.0,1990-04-30,9.2
1815,Peine,595137.0,7380682.0,2460.0,1990-04-30,16.4
2281,Toconao_Exp,602387.874,7434809.217,2500.0,1990-04-30,16.2
195,Caspana,581126.0,7529664.0,3260.0,1990-05-31,8.0
1816,Peine,595137.0,7380682.0,2460.0,1990-05-31,13.5
2282,Toconao_Exp,602387.874,7434809.217,2500.0,1990-05-31,12.8
196,Caspana,581126.0,7529664.0,3260.0,1990-06-30,7.1
1817,Peine,595137.0,7380682.0,2460.0,1990-06-30,12.0
2283,Toconao_Exp,602387.874,7434809.217,2500.0,1990-06-30,10.3
197,Caspana,581126.0,7529664.0,3260.0,1990-07-31,6.3
1818,Peine,595137.0,7380682.0,2460.0,1990-07-31,9.9
2284,Toconao_Exp,602387.874,7434809.217,2500.0,1990-07-31,8.6
198,Caspana,581126.0,7529664.0,3260.0,1990-08-31,8.4
1819,Peine,595137.0,7380682.0,2460.0,1990-08-31,14.1
2285,Toconao_Exp,602387.874,7434809.217,2500.0,1990-08-31,13.6
199,Caspana,581126.0,7529664.0,3260.0,1990-09-30,9.3
595,Chiu-Chiu,537415.0,7529707.0,2524.0,1990-09-30,13.4
1820,Peine,595137.0,7380682.0,2460.0,1990-09-30,15.1
2286,Toconao_Exp,602387.874,7434809.217,2500.0,1990-09-30,15.0
200,Caspana,581126.0,7529664.0,3260.0,1990-10-31,10.0
596,Chiu-Chiu,537415.0,7529707.0,2524.0,1990-10-31,13.8
1821,Peine,595137.0,7380682.0,2460.0,1990-10-31,17.2
2287,Toconao_Exp,602387.874,7434809.217,2500.0,1990-10-31,17.1
201,Caspana,581126.0,7529664.0,3260.0,1990-11-30,11.5
597,Chiu-Chiu,537415.0,7529707.0,2524.0,1990-11-30,15.7
728,El_Tatio,601280.0,7527955.0,4370.0,1990-11-30,6.9
1822,Peine,595137.0,7380682.0,2460.0,1990-11-30,19.9
2288,Toconao_Exp,602387.874,7434809.217,2500.0,1990-11-30,20.1
202,Caspana,581126.0,7529664.0,3260.0,1990-12-31,12.2
598,Chiu-Chiu,537415.0,7529707.0,2524.0,1990-12-31,15.8
729,El_Tatio,601280.0,7527955.0,4370.0,1990-12-31,7.1
1823,Peine,595137.0,7380682.0,2460.0,1990-12-31,20.1
2289,Toconao_Exp,602387.874,7434809.217,2500.0,1990-12-31,20.4
203,Caspana,581126.0,7529664.0,3260.0,1991-01-31,11.3
599,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-01-31,15.1
730,El_Tatio,601280.0,7527955.0,4370.0,1991-01-31,6.0
1824,Peine,595137.0,7380682.0,2460.0,1991-01-31,20.1
2290,Toconao_Exp,602387.874,7434809.217,2500.0,1991-01-31,16.4
204,Caspana,581126.0,7529664.0,3260.0,1991-02-28,13.0
600,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-02-28,15.8
731,El_Tatio,601280.0,7527955.0,4370.0,1991-02-28,6.6
1825,Peine,595137.0,7380682.0,2460.0,1991-02-28,21.1
2291,Toconao_Exp,602387.874,7434809.217,2500.0,1991-02-28,18.0
205,Caspana,581126.0,7529664.0,3260.0,1991-03-31,13.0
601,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-03-31,14.6
732,El_Tatio,601280.0,7527955.0,4370.0,1991-03-31,6.5
1826,Peine,595137.0,7380682.0,2460.0,1991-03-31,19.0
2292,Toconao_Exp,602387.874,7434809.217,2500.0,1991-03-31,16.6
206,Caspana,581126.0,7529664.0,3260.0,1991-04-30,12.1
602,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-04-30,13.7
733,El_Tatio,601280.0,7527955.0,4370.0,1991-04-30,4.6
1827,Peine,595137.0,7380682.0,2460.0,1991-04-30,17.5
2293,Toconao_Exp,602387.874,7434809.217,2500.0,1991-04-30,14.1
207,Caspana,581126.0,7529664.0,3260.0,1991-05-31,11.0
603,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-05-31,12.8
734,El_Tatio,601280.0,7527955.0,4370.0,1991-05-31,2.4
1828,Peine,595137.0,7380682.0,2460.0,1991-05-31,15.0
2294,Toconao_Exp,602387.874,7434809.217,2500.0,1991-05-31,12.1
208,Caspana,581126.0,7529664.0,3260.0,1991-06-30,9.0
604,Chiu-Chiu,537415.0,7529707.0,2524.0,1991-06-30,10.7
735,El_Tatio,601280.0,7527955.0,4370.0,1991-06-30,-0.4
1829,Peine,595137.0,7380682.0,2460.0,1991-06-30,11.3
2295,Toconao_Exp,602387.874,7434809.217,2500.0,1991-06-30,6.8
209,Caspana,581126.0,7529664.0,3260.0,1991-07-31,9.9
736,El_Tatio,601280.0,7527955.0,4370.0,1991-07-31,-0.3
1830,Peine,595137.0,7380682.0,2460.0,1991-07-31,11.9
210,Caspana,581126.0,7529664.0,3260.0,1991-08-31,10.9
737,El_Tatio,601280.0,7527955.0,4370.0,1991-08-31,1.0
211,Caspana,581126.0,7529664.0,3260.0,1991-09-30,11.3
738,El_Tatio,601280.0,7527955.0,4370.0,1991-09-30,2.5
739,El_Tatio,601280.0,7527955.0,4370.0,1991-10-31,3.2
740,El_Tatio,601280.0,7527955.0,4370.0,1991-11-30,3.7
741,El_Tatio,601280.0,7527955.0,4370.0,1991-12-31,4.9
212,Caspana,581126.0,7529664.0,3260.0,1992-01-31,13.9
605,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-01-31,16.2
742,El_Tatio,601280.0,7527955.0,4370.0,1992-01-31,5.5
1831,Peine,595137.0,7380682.0,2460.0,1992-01-31,20.4
2296,Toconao_Exp,602387.874,7434809.217,2500.0,1992-01-31,21.1
213,Caspana,581126.0,7529664.0,3260.0,1992-02-29,12.8
606,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-02-29,14.8
743,El_Tatio,601280.0,7527955.0,4370.0,1992-02-29,4.9
1832,Peine,595137.0,7380682.0,2460.0,1992-02-29,19.3
2297,Toconao_Exp,602387.874,7434809.217,2500.0,1992-02-29,18.7
214,Caspana,581126.0,7529664.0,3260.0,1992-03-31,12.7
607,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-03-31,15.0
744,El_Tatio,601280.0,7527955.0,4370.0,1992-03-31,5.3
1833,Peine,595137.0,7380682.0,2460.0,1992-03-31,18.6
2298,Toconao_Exp,602387.874,7434809.217,2500.0,1992-03-31,16.1
215,Caspana,581126.0,7529664.0,3260.0,1992-04-30,11.0
608,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-04-30,12.2
745,El_Tatio,601280.0,7527955.0,4370.0,1992-04-30,1.0
1834,Peine,595137.0,7380682.0,2460.0,1992-04-30,16.1
2299,Toconao_Exp,602387.874,7434809.217,2500.0,1992-04-30,15.1
216,Caspana,581126.0,7529664.0,3260.0,1992-05-31,10.5
609,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-05-31,12.3
746,El_Tatio,601280.0,7527955.0,4370.0,1992-05-31,-0.2
1835,Peine,595137.0,7380682.0,2460.0,1992-05-31,14.0
2300,Toconao_Exp,602387.874,7434809.217,2500.0,1992-05-31,12.1
217,Caspana,581126.0,7529664.0,3260.0,1992-06-30,9.8
610,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-06-30,12.0
747,El_Tatio,601280.0,7527955.0,4370.0,1992-06-30,-2.2
1836,Peine,595137.0,7380682.0,2460.0,1992-06-30,12.0
2301,Toconao_Exp,602387.874,7434809.217,2500.0,1992-06-30,9.6
218,Caspana,581126.0,7529664.0,3260.0,1992-07-31,9.8
611,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-07-31,10.4
748,El_Tatio,601280.0,7527955.0,4370.0,1992-07-31,-3.6
1837,Peine,595137.0,7380682.0,2460.0,1992-07-31,11.3
2302,Toconao_Exp,602387.874,7434809.217,2500.0,1992-07-31,8.5
219,Caspana,581126.0,7529664.0,3260.0,1992-08-31,9.3
612,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-08-31,11.6
749,El_Tatio,601280.0,7527955.0,4370.0,1992-08-31,-4.2
1838,Peine,595137.0,7380682.0,2460.0,1992-08-31,13.2
2303,Toconao_Exp,602387.874,7434809.217,2500.0,1992-08-31,11.0
220,Caspana,581126.0,7529664.0,3260.0,1992-09-30,9.7
613,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-09-30,12.5
750,El_Tatio,601280.0,7527955.0,4370.0,1992-09-30,-2.9
1839,Peine,595137.0,7380682.0,2460.0,1992-09-30,14.0
2304,Toconao_Exp,602387.874,7434809.217,2500.0,1992-09-30,14.2
221,Caspana,581126.0,7529664.0,3260.0,1992-10-31,12.3
614,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-10-31,15.4
751,El_Tatio,601280.0,7527955.0,4370.0,1992-10-31,0.0
1840,Peine,595137.0,7380682.0,2460.0,1992-10-31,17.4
2305,Toconao_Exp,602387.874,7434809.217,2500.0,1992-10-31,16.7
222,Caspana,581126.0,7529664.0,3260.0,1992-11-30,12.4
615,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-11-30,15.6
752,El_Tatio,601280.0,7527955.0,4370.0,1992-11-30,1.0
1841,Peine,595137.0,7380682.0,2460.0,1992-11-30,18.6
2306,Toconao_Exp,602387.874,7434809.217,2500.0,1992-11-30,16.1
223,Caspana,581126.0,7529664.0,3260.0,1992-12-31,13.2
616,Chiu-Chiu,537415.0,7529707.0,2524.0,1992-12-31,15.9
753,El_Tatio,601280.0,7527955.0,4370.0,1992-12-31,1.7
1842,Peine,595137.0,7380682.0,2460.0,1992-12-31,19.7
224,Caspana,581126.0,7529664.0,3260.0,1993-01-31,13.0
617,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-01-31,15.1
754,El_Tatio,601280.0,7527955.0,4370.0,1993-01-31,1.0
1843,Peine,595137.0,7380682.0,2460.0,1993-01-31,20.4
225,Caspana,581126.0,7529664.0,3260.0,1993-02-28,12.3
618,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-02-28,14.9
755,El_Tatio,601280.0,7527955.0,4370.0,1993-02-28,-0.3
1844,Peine,595137.0,7380682.0,2460.0,1993-02-28,19.2
2183,Socaire,613092.0,7390963.0,3251.0,1993-02-28,13.4
2307,Toconao_Exp,602387.874,7434809.217,2500.0,1993-02-28,19.1
226,Caspana,581126.0,7529664.0,3260.0,1993-03-31,12.9
619,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-03-31,15.3
756,El_Tatio,601280.0,7527955.0,4370.0,1993-03-31,1.4
1845,Peine,595137.0,7380682.0,2460.0,1993-03-31,19.6
2184,Socaire,613092.0,7390963.0,3251.0,1993-03-31,13.4
2308,Toconao_Exp,602387.874,7434809.217,2500.0,1993-03-31,16.8
227,Caspana,581126.0,7529664.0,3260.0,1993-04-30,11.6
620,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-04-30,14.7
757,El_Tatio,601280.0,7527955.0,4370.0,1993-04-30,-0.2
1846,Peine,595137.0,7380682.0,2460.0,1993-04-30,17.3
2185,Socaire,613092.0,7390963.0,3251.0,1993-04-30,11.2
2309,Toconao_Exp,602387.874,7434809.217,2500.0,1993-04-30,14.9
228,Caspana,581126.0,7529664.0,3260.0,1993-05-31,10.2
621,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-05-31,12.8
758,El_Tatio,601280.0,7527955.0,4370.0,1993-05-31,-4.1
1847,Peine,595137.0,7380682.0,2460.0,1993-05-31,14.4
2186,Socaire,613092.0,7390963.0,3251.0,1993-05-31,8.7
2310,Toconao_Exp,602387.874,7434809.217,2500.0,1993-05-31,13.6
229,Caspana,581126.0,7529664.0,3260.0,1993-06-30,11.2
622,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-06-30,12.9
759,El_Tatio,601280.0,7527955.0,4370.0,1993-06-30,-3.1
1848,Peine,595137.0,7380682.0,2460.0,1993-06-30,12.8
2187,Socaire,613092.0,7390963.0,3251.0,1993-06-30,8.4
2311,Toconao_Exp,602387.874,7434809.217,2500.0,1993-06-30,11.1
230,Caspana,581126.0,7529664.0,3260.0,1993-07-31,9.8
623,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-07-31,11.2
760,El_Tatio,601280.0,7527955.0,4370.0,1993-07-31,-5.5
1849,Peine,595137.0,7380682.0,2460.0,1993-07-31,11.8
2188,Socaire,613092.0,7390963.0,3251.0,1993-07-31,6.0
2312,Toconao_Exp,602387.874,7434809.217,2500.0,1993-07-31,7.8
231,Caspana,581126.0,7529664.0,3260.0,1993-08-31,10.7
624,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-08-31,13.2
761,El_Tatio,601280.0,7527955.0,4370.0,1993-08-31,-4.5
1850,Peine,595137.0,7380682.0,2460.0,1993-08-31,14.3
2189,Socaire,613092.0,7390963.0,3251.0,1993-08-31,8.0
2313,Toconao_Exp,602387.874,7434809.217,2500.0,1993-08-31,9.6
232,Caspana,581126.0,7529664.0,3260.0,1993-09-30,11.1
625,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-09-30,13.5
762,El_Tatio,601280.0,7527955.0,4370.0,1993-09-30,-2.0
1851,Peine,595137.0,7380682.0,2460.0,1993-09-30,15.6
2190,Socaire,613092.0,7390963.0,3251.0,1993-09-30,8.7
2314,Toconao_Exp,602387.874,7434809.217,2500.0,1993-09-30,13.9
233,Caspana,581126.0,7529664.0,3260.0,1993-10-31,12.3
626,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-10-31,15.3
763,El_Tatio,601280.0,7527955.0,4370.0,1993-10-31,-2.0
1852,Peine,595137.0,7380682.0,2460.0,1993-10-31,18.7
2191,Socaire,613092.0,7390963.0,3251.0,1993-10-31,11.5
2315,Toconao_Exp,602387.874,7434809.217,2500.0,1993-10-31,17.4
234,Caspana,581126.0,7529664.0,3260.0,1993-11-30,12.2
627,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-11-30,14.7
764,El_Tatio,601280.0,7527955.0,4370.0,1993-11-30,-1.9
1853,Peine,595137.0,7380682.0,2460.0,1993-11-30,19.8
2192,Socaire,613092.0,7390963.0,3251.0,1993-11-30,12.6
2316,Toconao_Exp,602387.874,7434809.217,2500.0,1993-11-30,14.8
235,Caspana,581126.0,7529664.0,3260.0,1993-12-31,13.2
628,Chiu-Chiu,537415.0,7529707.0,2524.0,1993-12-31,15.1
765,El_Tatio,601280.0,7527955.0,4370.0,1993-12-31,-0.9
1854,Peine,595137.0,7380682.0,2460.0,1993-12-31,20.4
2193,Socaire,613092.0,7390963.0,3251.0,1993-12-31,14.1
2317,Toconao_Exp,602387.874,7434809.217,2500.0,1993-12-31,18.8
236,Caspana,581126.0,7529664.0,3260.0,1994-01-31,12.7
629,Chiu-Chiu,537415.0,7529707.0,2524.0,1994-01-31,15.4
766,El_Tatio,601280.0,7527955.0,4370.0,1994-01-31,-4.3
1855,Peine,595137.0,7380682.0,2460.0,1994-01-31,16.0
2194,Socaire,613092.0,7390963.0,3251.0,1994-01-31,12.8
2318,Toconao_Exp,602387.874,7434809.217,2500.0,1994-01-31,17.4
237,Chaxa,583500.0,7424261.0,2307.0,1999-08-31,10.2
238,Chaxa,583500.0,7424261.0,2307.0,1999-09-30,11.9
853,KCL,561354.0,7396247.0,2307.0,1999-09-30,15.6
239,Chaxa,583500.0,7424261.0,2307.0,1999-10-31,15.4
854,KCL,561354.0,7396247.0,2307.0,1999-10-31,17.8
240,Chaxa,583500.0,7424261.0,2307.0,1999-11-30,15.3
855,KCL,561354.0,7396247.0,2307.0,1999-11-30,17.4
241,Chaxa,583500.0,7424261.0,2307.0,1999-12-31,18.0
856,KCL,561354.0,7396247.0,2307.0,1999-12-31,19.4
242,Chaxa,583500.0,7424261.0,2307.0,2000-01-31,19.7
857,KCL,561354.0,7396247.0,2307.0,2000-01-31,20.9
243,Chaxa,583500.0,7424261.0,2307.0,2000-02-29,19.0
858,KCL,561354.0,7396247.0,2307.0,2000-02-29,20.2
244,Chaxa,583500.0,7424261.0,2307.0,2000-03-31,18.0
859,KCL,561354.0,7396247.0,2307.0,2000-03-31,19.4
245,Chaxa,583500.0,7424261.0,2307.0,2000-04-30,15.1
860,KCL,561354.0,7396247.0,2307.0,2000-04-30,17.4
246,Chaxa,583500.0,7424261.0,2307.0,2000-05-31,10.9
861,KCL,561354.0,7396247.0,2307.0,2000-05-31,12.9
247,Chaxa,583500.0,7424261.0,2307.0,2000-06-30,8.1
862,KCL,561354.0,7396247.0,2307.0,2000-06-30,10.1
248,Chaxa,583500.0,7424261.0,2307.0,2000-07-31,7.0
863,KCL,561354.0,7396247.0,2307.0,2000-07-31,8.8
249,Chaxa,583500.0,7424261.0,2307.0,2000-08-31,10.7
864,KCL,561354.0,7396247.0,2307.0,2000-08-31,12.4
250,Chaxa,583500.0,7424261.0,2307.0,2000-09-30,11.1
865,KCL,561354.0,7396247.0,2307.0,2000-09-30,13.9
251,Chaxa,583500.0,7424261.0,2307.0,2000-10-31,14.8
866,KCL,561354.0,7396247.0,2307.0,2000-10-31,17.5
252,Chaxa,583500.0,7424261.0,2307.0,2000-11-30,15.0
867,KCL,561354.0,7396247.0,2307.0,2000-11-30,17.5
253,Chaxa,583500.0,7424261.0,2307.0,2000-12-31,17.8
868,KCL,561354.0,7396247.0,2307.0,2000-12-31,19.6
254,Chaxa,583500.0,7424261.0,2307.0,2001-01-31,19.6
869,KCL,561354.0,7396247.0,2307.0,2001-01-31,21.0
255,Chaxa,583500.0,7424261.0,2307.0,2001-02-28,20.9
870,KCL,561354.0,7396247.0,2307.0,2001-02-28,22.0
256,Chaxa,583500.0,7424261.0,2307.0,2001-03-31,18.6
871,KCL,561354.0,7396247.0,2307.0,2001-03-31,20.2
257,Chaxa,583500.0,7424261.0,2307.0,2001-04-30,15.9
872,KCL,561354.0,7396247.0,2307.0,2001-04-30,17.8
258,Chaxa,583500.0,7424261.0,2307.0,2001-05-31,11.3
873,KCL,561354.0,7396247.0,2307.0,2001-05-31,13.1
259,Chaxa,583500.0,7424261.0,2307.0,2001-06-30,8.6
874,KCL,561354.0,7396247.0,2307.0,2001-06-30,10.3
260,Chaxa,583500.0,7424261.0,2307.0,2001-07-31,7.8
875,KCL,561354.0,7396247.0,2307.0,2001-07-31,10.2
261,Chaxa,583500.0,7424261.0,2307.0,2001-08-31,10.8
876,KCL,561354.0,7396247.0,2307.0,2001-08-31,13.2
262,Chaxa,583500.0,7424261.0,2307.0,2001-09-30,12.3
877,KCL,561354.0,7396247.0,2307.0,2001-09-30,15.1
263,Chaxa,583500.0,7424261.0,2307.0,2001-10-31,15.2
878,KCL,561354.0,7396247.0,2307.0,2001-10-31,17.7
264,Chaxa,583500.0,7424261.0,2307.0,2001-11-30,17.6
879,KCL,561354.0,7396247.0,2307.0,2001-11-30,19.5
265,Chaxa,583500.0,7424261.0,2307.0,2001-12-31,18.8
880,KCL,561354.0,7396247.0,2307.0,2001-12-31,20.0
881,KCL,561354.0,7396247.0,2307.0,2002-01-31,20.3
882,KCL,561354.0,7396247.0,2307.0,2002-02-28,21.0
266,Chaxa,583500.0,7424261.0,2307.0,2002-03-31,18.1
